"battery_status->voltage_v_x","battery_status->voltage_v_y","battery_status->voltage_filtered_v_x","battery_status->voltage_filtered_v_y","battery_status->current_a_x","battery_status->current_a_y","battery_status->current_filtered_a_x","battery_status->current_filtered_a_y"
202.387144,15.27538967,202.387144,15.22780037,202.387144,1.33920002,202.387144,1.291045189,
202.890386,15.16904259,202.890386,15.18055916,202.890386,2.232000113,202.890386,1.778199315,
203.393548,15.0723629,203.393548,15.16756916,203.393548,1.797999978,203.393548,1.722143054,
203.896827,15.18837833,203.896827,15.16309643,203.896827,1.661599874,203.896827,1.67110455,
204.396004,15.17870998,204.396004,15.15860748,204.396004,1.450800061,204.396004,1.629102468,
204.906445,15.17870998,204.906445,15.15328026,204.906445,1.562399983,204.906445,1.572666645,
205.409534,15.0723629,205.409534,15.15655613,205.409534,1.611999989,205.409534,1.534390211,
205.912706,15.15937424,205.912706,15.15960789,205.912706,1.302000046,205.912706,1.477714419,
206.404,15.16904259,206.404,15.15975666,206.404,1.401199937,206.404,1.468144894,
206.906545,15.101367,206.906545,15.16309452,206.906545,1.748399973,206.906545,1.505202651,
207.409783,15.18837833,207.409783,15.16661644,207.409783,1.488000035,207.409783,1.471756339,
207.912751,15.16904259,207.912751,15.17302132,207.912751,1.33920002,207.912751,1.379822016,
208.415917,15.20771408,208.415917,15.17997932,208.415917,1.227599978,208.415917,1.329761147,
208.918384,15.16904259,208.918384,15.18736935,208.918384,1.33920002,208.918384,1.273977637,
209.421626,15.18837833,209.421626,15.1948185,209.421626,1.190400004,209.421626,1.244348884,
209.924732,15.17870998,209.924732,15.20101261,209.924732,1.190400004,209.924732,1.205976963,
210.415954,15.19804668,210.415954,15.20449543,210.415954,1.066399932,210.415954,1.186931491,
210.919135,15.17870998,210.919135,15.20833683,210.919135,1.264800072,210.919135,1.191504478,
211.924786,15.21738243,211.924786,15.21005821,211.924786,1.215199947,211.924786,1.201977849,
212.427918,15.21738243,212.427918,15.2039156,212.427918,1.33920002,212.427918,1.239177108,
