"battery_status->voltage_v_x","battery_status->voltage_v_y","battery_status->voltage_filtered_v_x","battery_status->voltage_filtered_v_y","battery_status->current_a_x","battery_status->current_a_y","battery_status->current_filtered_a_x","battery_status->current_filtered_a_y"
198.430713,10.38339806,198.430713,10.39962292,198.430713,18.33288574,198.430713,18.620821,
198.933996,10.59609318,198.933996,10.43681812,198.933996,17.58764648,198.933996,18.09915924,
199.433211,10.51874924,199.433211,10.4606514,199.433211,17.17031097,199.433211,18.09898949,
199.935559,10.51874924,199.935559,10.47560501,199.935559,18.06459808,199.935559,18.19130516,
200.426799,10.38339806,200.426799,10.48624516,200.426799,17.40878868,200.426799,17.99010849,
200.929991,10.51874924,200.929991,10.48757935,200.929991,16.78278923,200.929991,17.99547958,
201.433195,10.63476562,201.433195,10.49619293,201.433195,17.67707634,201.433195,18.04577255,
201.935816,10.53808594,201.935816,10.50537872,201.935816,17.64726448,201.935816,17.93318748,
202.438791,10.52841759,202.438791,10.51193237,202.438791,18.80983925,202.438791,17.88718414,
202.941971,10.23837852,202.941971,10.51681995,202.941971,18.45212364,202.941971,18.02134895,
203.445166,10.71210861,203.445166,10.52063656,203.445166,17.76650238,203.445166,17.99883461,
203.948393,10.07402325,203.948393,10.42461967,203.948393,21.93984413,203.948393,20.92650032,
204.451623,10.14169884,204.451623,10.3539629,204.451623,22.35717773,204.451623,21.88784599,
204.953966,10.12236309,204.953966,10.31228352,204.953966,23.16203499,204.953966,22.35114861,
205.445159,10.12236309,205.445159,10.29685116,205.445159,22.44660568,205.445159,22.27892876,
205.948369,10.11269474,205.948369,10.27097321,205.948369,22.05908203,205.948369,22.39853668,
206.451573,10.27705002,206.451573,10.27564907,206.451573,21.79079628,206.451573,22.19056702,
206.954845,9.987010956,206.954845,10.25744152,206.954845,23.48994064,206.954845,22.27924156,
207.457196,10.19970703,207.457196,10.24733353,207.457196,22.17831993,207.457196,22.19223595,
207.948399,10.50908184,207.948399,10.25762463,207.948399,21.52250862,207.948399,22.08974075,
208.45154,10.07402325,208.45154,10.30573273,208.45154,17.14050293,208.45154,20.83615303,
208.954745,10.34472656,208.954745,10.34078121,208.954745,18.80983925,208.954745,19.52974319,
209.457997,10.19003868,209.457997,10.39455318,209.457997,18.06459808,209.457997,18.89367294,
209.960355,10.51874924,209.960355,10.42558765,209.960355,17.55783653,209.960355,18.53504562,
210.463503,10.31572247,210.463503,10.43149567,210.463503,19.1973629,210.463503,18.49831009,
210.966784,10.35439396,210.966784,10.43645763,210.966784,18.57136154,210.966784,18.41008949,
211.470007,10.34472656,211.470007,10.44250011,211.470007,19.137743,211.470007,18.40634155,
211.973161,10.29638672,211.973161,10.45277119,211.973161,19.16755295,211.973161,18.28695297,
212.464389,10.47040939,212.464389,10.46896935,212.464389,18.18383789,212.464389,18.22423744,
212.974787,10.47040939,212.974787,10.48215389,212.974787,17.58764648,212.974787,17.8898735,
213.47395,10.33505821,213.47395,10.47976112,213.47395,18.8992672,213.47395,18.15698051,
213.977236,10.59609318,213.977236,10.49192142,213.977236,16.00773811,213.977236,18.1534462,
214.468322,10.54775333,214.468322,10.43502617,214.468322,23.16203499,214.468322,20.60167885,
