"vehicle_air_data->baro_alt_meter_x","vehicle_air_data->baro_alt_meter_y","battery_status->voltage_v_x","battery_status->voltage_v_y","battery_status->voltage_filtered_v_x","battery_status->voltage_filtered_v_y","battery_status->current_a_x","battery_status->current_a_y","battery_status->current_filtered_a_x","battery_status->current_filtered_a_y","actuator_controls_0->control[0]_x","actuator_controls_0->control[0]_y","actuator_controls_0->control[1]_x","actuator_controls_0->control[1]_y","actuator_controls_0->control[2]_x","actuator_controls_0->control[2]_y","actuator_controls_0->control[3]_x","actuator_controls_0->control[3]_y","vehicle_local_position->ax_x","vehicle_local_position->ax_y","vehicle_local_position->ay_x","vehicle_local_position->ay_y","vehicle_local_position->az_x","vehicle_local_position->az_y","vehicle_local_position->vx_x","vehicle_local_position->vx_y","vehicle_local_position->vy_x","vehicle_local_position->vy_y","vehicle_local_position->vz_x","vehicle_local_position->vz_y"
29.537188,146.6434479,54.308776,13.82519436,54.308776,13.75740814,54.308776,10.27960014,54.308776,10.18805218,33.943547,0.1687407345,33.943547,-0.3499197364,33.943547,-0.006590653677,33.943547,0.4835559726,34.046711,4.042510986,34.046711,9.838233948,34.046711,9.184947968,34.046711,-0.005594172515,34.046711,-0.01171820238,34.046711,-1.751780033,
29.558055,146.6434479,54.81113,13.69951153,54.81113,13.71533775,54.81113,10.53999996,54.81113,10.67945576,34.04679,-0.08531339467,34.04679,-0.05123468861,34.04679,-0.03574458882,34.04679,0.4668043852,34.149877,2.600645065,34.149877,-7.194830894,34.149877,-7.744949341,34.149877,-0.03442768008,34.149877,-0.02235040814,34.149877,-1.719637036,
29.569131,146.4743347,55.312779,13.554492,55.312779,13.71338081,55.312779,10.66399956,55.312779,10.75916862,34.149951,0.1176882237,34.149951,0.361994803,34.149951,-0.02739625797,34.149951,0.4647437632,34.253876,3.520570278,34.253876,4.489003658,34.253876,16.85506058,34.253876,-0.07858162373,34.253876,0.02412346378,34.253876,-1.616982102,
29.58034,146.6434479,55.814318,13.56415939,55.814318,13.69157791,55.814318,11.0607996,55.814318,10.66688919,34.253951,-0.1243654042,34.253951,0.2741945088,34.253951,-0.03986553103,34.253951,0.4574177265,34.3499,-11.49695587,34.3499,-8.987978935,34.3499,-24.2056694,34.3499,-0.1007131711,34.3499,0.006512909196,34.3499,-1.637974977,
29.602068,146.3897858,56.315889,13.4964838,56.315889,13.66599751,56.315889,11.19719982,56.315889,11.18980122,34.353951,-0.1088237837,34.353951,0.2647311389,34.353951,-0.03740190715,34.353951,0.4654347599,34.45708,-0.1476723552,34.45708,-0.1161713302,34.45708,9.847595215,34.45708,-0.04287961498,34.45708,0.008813001215,34.45708,-1.519346118,
29.612413,146.2206726,56.81839,13.38046837,56.81839,13.61423111,56.81839,11.20959949,56.81839,11.44908524,34.457169,0.06804135442,34.457169,0.251775533,34.457169,-0.04628738388,34.457169,0.4536489546,34.560276,-4.375758648,34.560276,-4.62815094,34.560276,-9.137260437,34.560276,0.02614951879,34.560276,-0.0321659483,34.560276,-1.483204365,
29.623534,146.4743347,57.319923,13.554492,57.319923,13.57698345,57.319923,13.81359959,57.319923,11.60918713,34.560383,0.1430008709,34.560383,-0.1927966028,34.560383,-0.04193974286,34.560383,0.4413865805,34.664292,10.20865059,34.664292,6.633748531,34.664292,22.53253555,34.664292,0.04260327294,34.664292,-0.01331261452,34.664292,-1.374315381,
29.644168,146.3897858,57.821556,13.43847561,57.821556,13.54681587,57.821556,11.55679989,57.821556,12.08841515,34.660355,-0.158560127,34.660355,-0.3246124387,34.660355,-0.09897401929,34.660355,0.4400371909,34.767478,-8.188092232,34.767478,-0.5172951818,34.767478,-16.828825,34.767478,-0.02615853213,34.767478,-0.04955396801,34.767478,-1.431041598,
29.655088,145.9670105,58.323147,13.46747971,58.323147,13.48762226,58.323147,12.67279911,58.323147,12.58855915,34.763547,-0.1615088284,34.763547,0.3694904447,34.763547,-0.0466902405,34.763547,0.4422068596,34.863476,14.87030697,34.863476,9.730171204,34.863476,19.50451279,34.863476,-0.05503521487,34.863476,-0.020872375,34.863476,-1.317028046,
29.665145,145.8824615,58.820756,13.96054649,58.820756,13.54634476,58.820756,9.796000481,58.820756,11.52444839,34.863547,-0.2087878734,34.863547,0.3888849318,34.863547,-0.04655501992,34.863547,0.4247511923,34.966683,-8.328700066,34.966683,3.548824549,34.966683,5.543234825,34.966683,-0.1373313069,34.966683,-0.03386618942,34.966683,-1.279578567,
